"scientificName","coordinateUncertaintyInMeters","publishingCountry","stateProvince","year","references","gbifID","Species_name","Latitude_WGS84","Longitude_WGS84","FID_1","Id","Long_m","Lat_m"
"Anaxyrus boreas (Baird & Girard, 1852)",11,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/200669306",4535876244,"Western toad",48.77937,-123.898942,0,0,-1909585.8118755,1319643.67028425
"Anaxyrus boreas (Baird & Girard, 1852)",333,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/202661393",4597530595,"Western toad",48.7691,-123.805115,0,0,-1903698.68922204,1316599.67037279
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/203914112",4987762773,"Western toad",59.431053,-126.100844,0,0,-1671385.49826972,2534157.85379267
"Anaxyrus boreas (Baird & Girard, 1852)",15,"US","British Columbia",2024,"https://www.inaturalist.org/observations/204100355",4872339029,"Western toad",50.183842,-116.965587,0,0,-1407900.2538673,1357988.08991123
"Anaxyrus boreas (Baird & Girard, 1852)",210,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/204196185",4607436582,"Western toad",49.604384,-117.125791,0,0,-1433518.04057336,1294018.09432564
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/204285616",4607324860,"Western toad",50.944542,-119.656937,0,0,-1563061.2697508,1486890.0824427
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/205387120",4607058051,"Western toad",50.531715,-127.451538,0,0,-2077238.42129797,1590248.48761333
"Anaxyrus boreas (Baird & Girard, 1852)",45,"US","British Columbia",2024,"https://www.inaturalist.org/observations/207079324",4846888925,"Western toad",48.735941,-123.677265,0,0,-1896319.38130891,1310300.44735649
"Anaxyrus boreas (Baird & Girard, 1852)",49,"US","British Columbia",2024,"https://www.inaturalist.org/observations/207079536",4846814034,"Western toad",48.735934,-123.677262,0,0,-1896319.41877758,1310299.59831232
"Anaxyrus boreas (Baird & Girard, 1852)",108,"US","British Columbia",2024,"https://www.inaturalist.org/observations/207347259",4847035749,"Western toad",49.775683,-123.106681,0,0,-1823825.76544393,1416291.2920936
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/207881078",4852788638,"Western toad",49.299197,-122.70163,0,0,-1812866.77554099,1354767.79819904
"Anaxyrus boreas (Baird & Girard, 1852)",336,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/210597297",4867798506,"Western toad",49.792514,-124.140925,0,0,-1890818.01466636,1438448.19392271
"Anaxyrus boreas boreas",7,"US","British Columbia",2024,"https://www.inaturalist.org/observations/212956740",4855540503,"Western toad",49.011086,-122.453261,0,0,-1805779.18530919,1317466.51536272
"Anaxyrus boreas (Baird & Girard, 1852)",20,"US","British Columbia",2024,"https://www.inaturalist.org/observations/240968997",4946650580,"Western toad",49.114376,-125.582146,0,0,-2009042.10269928,1392051.99718214
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/247251398",4954651116,"Western toad",49.114235,-125.582222,0,0,-2009052.18701022,1392037.82482691
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/212752074",4855391821,"Western toad",51.930683,-120.103067,0,0,-1562900.28453446,1605926.48588473
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213037157",4855156762,"Western toad",51.869903,-120.02478,0,0,-1559712.82165091,1597767.05952411
"Anaxyrus boreas (Baird & Girard, 1852)",16,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213060527",4855367731,"Western toad",49.350222,-124.740028,0,0,-1945360.95206151,1400919.3054506
"Anaxyrus boreas (Baird & Girard, 1852)",10,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213136217",4855358990,"Western toad",51.944947,-120.02883,0,0,-1557772.63929831,1606316.66174546
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213137367",4854935271,"Western toad",49.301728,-122.699132,0,0,-1812618.97996163,1355005.88285729
"Anaxyrus boreas (Baird & Girard, 1852)",2,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213137369",4854864887,"Western toad",49.301728,-122.699095,0,0,-1812616.5347817,1355005.1753915
"Anaxyrus boreas (Baird & Girard, 1852)",2,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213137371",4855422087,"Western toad",49.301711,-122.699075,0,0,-1812615.76857256,1355002.87299309
"Anaxyrus boreas (Baird & Girard, 1852)",138,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213293882",4855523555,"Western toad",49.597988,-117.570353,0,0,-1463336.99955823,1300078.01068771
"Anaxyrus boreas (Baird & Girard, 1852)",122,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213318910",4854782515,"Western toad",50.205935,-116.970355,0,0,-1407646.41024171,1360588.10582433
"Anaxyrus boreas (Baird & Girard, 1852)",22,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213436473",4855450720,"Western toad",50.874262,-119.7322,0,0,-1569969.08926506,1480158.25456483
"Anaxyrus boreas (Baird & Girard, 1852)",31,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213847249",4875101189,"Western toad",53.891764,-122.836421,0,0,-1671894.70954595,1872572.81265133
"Anaxyrus boreas (Baird & Girard, 1852)",31,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213848433",4855485610,"Western toad",53.891949,-122.83657,0,0,-1671897.75387011,1872596.02806808
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213848437",4855101973,"Western toad",53.891752,-122.836435,0,0,-1671895.94678759,1872571.72414549
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/213848438",4855320510,"Western toad",53.891755,-122.836462,0,0,-1671897.48657948,1872572.53417836
"Anaxyrus boreas (Baird & Girard, 1852)",107,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214290647",4867804466,"Western toad",51.77754,-127.837547,0,0,-2053719.81334868,1736418.46754818
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214476298",4863898787,"Western toad",51.326148,-121.656414,0,0,-1680118.31029511,1564259.46158491
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214518342",4863684192,"Western toad",48.811487,-123.987908,0,0,-1914397.78151067,1325054.76191826
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214520339",4863544408,"Western toad",49.29945,-122.701683,0,0,-1812862.01010856,1354797.3855404
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214525644",4863592304,"Western toad",49.302078,-122.699635,0,0,-1812640.78396719,1355055.02968059
"Anaxyrus boreas (Baird & Girard, 1852)",65,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214530836",4863385660,"Western toad",51.777613,-127.83687,0,0,-2053674.98652353,1736411.85260674
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214636794",4863619582,"Western toad",48.660095,-123.682687,0,0,-1899250.37540018,1301859.19798631
"Anaxyrus boreas (Baird & Girard, 1852)",2,"US","British Columbia",2024,"https://www.inaturalist.org/observations/214686832",4863493450,"Western toad",49.068621,-123.961873,0,0,-1903874.25576527,1353475.96455574
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214793406",4863803086,"Western toad",54.030408,-128.62587,0,0,-2014132.65547473,2000449.61522362
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214851306",4863450371,"Western toad",49.693365,-123.181073,0,0,-1831428.00161901,1408449.74486784
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/214892743",4863660842,"Western toad",48.773365,-123.89897,0,0,-1909792.67356128,1318967.88341145
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215156409",4863541896,"Western toad",48.64405,-123.738738,0,0,-1903530.46543327,1301174.76556636
"Anaxyrus boreas (Baird & Girard, 1852)",67,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215316624",4868111276,"Western toad",53.891556,-122.836491,0,0,-1671905.68694292,1872550.90001776
"Anaxyrus boreas (Baird & Girard, 1852)",35,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215399196",4867907857,"Western toad",48.890155,-124.988992,0,0,-1977976.75116543,1354449.41114152
"Anaxyrus boreas (Baird & Girard, 1852)",18,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215399499",4867792722,"Western toad",48.890125,-124.989478,0,0,-1978009.93448875,1354456.18538912
"Anaxyrus boreas (Baird & Girard, 1852)",14,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215399605",4867798812,"Western toad",48.89027,-124.988817,0,0,-1977961.11138933,1354458.66368831
"Anaxyrus boreas boreas",12,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215437304",4863404862,"Western toad",51.637312,-118.41662,0,0,-1463700.54963374,1545758.83607082
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215565228",4867959460,"Western toad",50.082306,-120.623725,0,0,-1651489.0316185,1405448.77565336
"Anaxyrus boreas (Baird & Girard, 1852)",202,"US","British Columbia",2024,"https://www.inaturalist.org/observations/215817204",4867880163,"Western toad",49.003552,-121.063758,0,0,-1713443.2874325,1290820.91473848
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215993476",4867809424,"Western toad",50.082195,-120.623405,0,0,-1651471.40043668,1405430.6098615
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/215998125",4868122880,"Western toad",50.473187,-120.694563,0,0,-1644321.65301351,1450993.57524206
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/216057667",4867707791,"Western toad",51.777592,-127.83642,0,0,-2053647.86679135,1736399.78791435
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/216242697",4868180506,"Western toad",51.86602,-120.017555,0,0,-1559367.51338609,1597209.20141446
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/216437795",4867818422,"Western toad",49.333287,-121.699272,0,0,-1745449.12163027,1339811.50797898
"Anaxyrus boreas (Baird & Girard, 1852)",998,"US","British Columbia",2024,"https://www.inaturalist.org/observations/216565462",4875432066,"Western toad",49.299171,-122.69792,0,0,-1812622.43556879,1354693.91899247
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/216639505",4867929822,"Western toad",51.869138,-120.022317,0,0,-1559578.75646099,1597640.05042863
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/216692610",4868049678,"Western toad",53.802997,-123.059334,0,0,-1688301.87548335,1866646.55136463
"Anaxyrus boreas boreas",49,"US","British Columbia",2024,"https://www.inaturalist.org/observations/216919033",4867860079,"Western toad",49.34909,-121.711548,0,0,-1745764.6103388,1341827.5217916
"Anaxyrus boreas boreas",13,"US","British Columbia",2024,"https://www.inaturalist.org/observations/216919038",4868006265,"Western toad",49.366721,-121.680954,0,0,-1743183.78635086,1343261.53862341
"Anaxyrus boreas (Baird & Girard, 1852)",158,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/216979337",4868029400,"Western toad",51.871241,-120.022063,0,0,-1559501.0496708,1597873.62771561
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217050189",4867960988,"Western toad",48.523605,-124.114883,0,0,-1932730.99743749,1295216.26925719
"Anaxyrus boreas (Baird & Girard, 1852)",53,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217091589",4867758092,"Western toad",49.296458,-122.699657,0,0,-1812825.88768107,1354420.72389574
"Anaxyrus boreas (Baird & Girard, 1852)",395,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217130274",4867782314,"Western toad",49.332505,-122.754012,0,0,-1815237.78826172,1359531.54793412
"Anaxyrus boreas (Baird & Girard, 1852)",46,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217174771",4867568781,"Western toad",52.812177,-119.250211,0,0,-1483780.01673639,1691804.23403108
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217195655",4868044602,"Western toad",48.857995,-125.022597,0,0,-1981338.18276903,1351542.66431384
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217221124",4867978666,"Western toad",49.639458,-124.043808,0,0,-1889725.93879214,1419316.01261718
"Anaxyrus boreas (Baird & Girard, 1852)",35,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/217970084",4875506155,"Western toad",50.654603,-120.078667,0,0,-1598864.81373006,1461025.91679515
"Anaxyrus boreas (Baird & Girard, 1852)",71,"US","British Columbia",2024,"https://www.inaturalist.org/observations/218051751",4875079908,"Western toad",54.187338,-125.432721,0,0,-1818193.2134931,1953108.65385223
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/218183456",4875513453,"Western toad",54.198787,-125.44197,0,0,-1818341.11089863,1954547.81571227
"Anaxyrus boreas (Baird & Girard, 1852)",24,"US","British Columbia",2024,"https://www.inaturalist.org/observations/218260197",4875079930,"Western toad",54.198555,-125.440417,0,0,-1818256.50650925,1954492.46109074
"Anaxyrus boreas (Baird & Girard, 1852)",121,"US","British Columbia",2024,"https://www.inaturalist.org/observations/218260241",4872169044,"Western toad",48.507023,-124.330162,0,0,-1947663.52827071,1297755.71035305
"Anaxyrus boreas (Baird & Girard, 1852)",106,"US","British Columbia",2024,"https://www.inaturalist.org/observations/218562316",4875279421,"Western toad",54.329517,-123.852172,0,0,-1718700.58548949,1939329.87068156
"Anaxyrus boreas (Baird & Girard, 1852)",9,"US","British Columbia",2024,"https://www.inaturalist.org/observations/218713593",4875195984,"Western toad",49.301446,-122.698386,0,0,-1812578.89449327,1354959.76976529
"Anaxyrus boreas boreas",9,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/218739770",4875371942,"Western toad",51.325733,-121.656587,0,0,-1680142.34052191,1564215.74727371
"Anaxyrus boreas boreas",19,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/218995894",4875277131,"Western toad",51.341233,-121.591163,0,0,-1675479.16763037,1564805.17789952
"Anaxyrus boreas boreas",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219005538",4875506500,"Western toad",51.335778,-121.692437,0,0,-1682117.70078945,1565983.73519662
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219006990",4875204110,"Western toad",51.347467,-121.709297,0,0,-1682828.06857363,1567600.36082571
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219007738",4875233467,"Western toad",51.349587,-121.710022,0,0,-1682807.92116532,1567852.15205913
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219008737",4875117999,"Western toad",51.35012,-121.710787,0,0,-1682840.05636687,1567925.80007214
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219011632",4875014031,"Western toad",51.350437,-121.720825,0,0,-1683470.93429159,1568139.74987658
"Anaxyrus boreas boreas",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219014868",4875281258,"Western toad",51.324612,-121.596588,0,0,-1676344.30447655,1563027.19654444
"Anaxyrus boreas (Baird & Girard, 1852)",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/219042776",4891683290,"Western toad",54.420534,-128.536206,0,0,-1993623.89613185,2041061.5183929
"Anaxyrus boreas (Baird & Girard, 1852)",340,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219089090",4875264759,"Western toad",54.244277,-125.722063,0,0,-1833448.29955108,1964952.84935733
"Anaxyrus boreas boreas",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219217605",4875268328,"Western toad",51.362553,-121.682145,0,0,-1680622.28860534,1568818.89603195
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219218980",4875401888,"Western toad",51.365567,-121.830917,0,0,-1690021.52855721,1571803.36146563
"Anaxyrus boreas boreas",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219231062",4875537555,"Western toad",51.366988,-121.302375,0,0,-1656231.13822001,1562635.17217418
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219231267",4875073793,"Western toad",51.366705,-121.301467,0,0,-1656181.85109594,1562587.37885762
"Anaxyrus boreas (Baird & Girard, 1852)",656,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219265465",4875483203,"Western toad",51.418313,-121.26167,0,0,-1652049.33705101,1567715.61028341
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219430636",4875020765,"Western toad",54.752302,-127.179074,0,0,-1901176.03784048,2049368.73364648
"Anaxyrus boreas (Baird & Girard, 1852)",676,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219465082",4875578876,"Western toad",51.339987,-122.041328,0,0,-1704253.02192948,1572689.37575706
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219465444",4874998101,"Western toad",51.340888,-122.0475,0,0,-1704618.13181078,1572901.78905488
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/219468869",4875075112,"Western toad",53.804393,-123.056649,0,0,-1688093.35485757,1866754.04232696
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219581117",4875247547,"Western toad",50.458645,-119.267905,0,0,-1551715.81256388,1425293.03372608
"Anaxyrus boreas (Baird & Girard, 1852)",20,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/219621736",4875383420,"Western toad",53.803942,-123.055678,0,0,-1688049.14875643,1866686.57755411
"Anaxyrus boreas (Baird & Girard, 1852)",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/219642337",4875124363,"Western toad",48.671996,-123.696133,0,0,-1899742.99482288,1303470.20203702
"Anaxyrus boreas (Baird & Girard, 1852)",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/219655931",4875499181,"Western toad",49.365986,-123.183478,0,0,-1842466.96574097,1371594.66790822
"Anaxyrus boreas (Baird & Girard, 1852)",488,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221225669",4891733315,"Western toad",50.622235,-120.864381,0,0,-1650838.92329861,1470825.0551246
"Anaxyrus boreas (Baird & Girard, 1852)",108,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/224716211",4901222422,"Western toad",51.777528,-127.83743,0,0,-2053713.0140253,1736414.609343
"Anaxyrus boreas (Baird & Girard, 1852)",27,"US","British Columbia",2024,"https://www.inaturalist.org/observations/226574339",4909149436,"Western toad",49.012755,-122.420838,0,0,-1803569.52073702,1317038.03695732
"Anaxyrus boreas (Baird & Girard, 1852)",31,"US","British Columbia",2024,"https://www.inaturalist.org/observations/231471388",4919326566,"Western toad",49.002157,-122.050859,0,0,-1779295.5720366,1308847.13652438
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240880778",4946280830,"Western toad",50.483638,-120.535923,0,0,-1633682.47072766,1449435.16456688
"Anaxyrus boreas (Baird & Girard, 1852)",20,"US","British Columbia",2024,"https://www.inaturalist.org/observations/241542700",4945860867,"Western toad",48.769599,-123.895296,0,0,-1909677.02545225,1318469.69444154
"Anaxyrus boreas (Baird & Girard, 1852)",3,"US","British Columbia",2024,"https://www.inaturalist.org/observations/243704938",4949844746,"Western toad",50.006144,-123.330483,0,0,-1830771.98306418,1446558.79966576
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/244378740",4952797483,"Western toad",48.772591,-123.900497,0,0,-1909920.59169241,1318911.47008096
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/246546209",4954376274,"Western toad",50.483562,-120.536148,0,0,-1633699.39673257,1449430.42754195
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/247167479",4954409928,"Western toad",48.773205,-123.900663,0,0,-1909910.66284167,1318983.97018306
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/250098791",4978418567,"Western toad",50.483688,-120.536011,0,0,-1633686.69811734,1449442.34852732
"Anaxyrus boreas (Baird & Girard, 1852)",250,"US","British Columbia",2024,"https://www.inaturalist.org/observations/219890644",4875214682,"Western toad",52.93941,-122.350847,0,0,-1672781.46152896,1757735.42954331
"Anaxyrus boreas (Baird & Girard, 1852)",2,"US","British Columbia",2024,"https://www.inaturalist.org/observations/219904360",4875045816,"Western toad",53.803708,-123.056403,0,0,-1688100.78632471,1866673.45476271
"Anaxyrus boreas (Baird & Girard, 1852)",884,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220153488",4875165493,"Western toad",50.82735,-118.074775,0,0,-1463658.33659799,1448302.2931057
"Anaxyrus boreas (Baird & Girard, 1852)",19,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220153585",4875286848,"Western toad",50.827372,-118.074775,0,0,-1463657.74186909,1448304.80080095
"Anaxyrus boreas (Baird & Girard, 1852)",61,"US","British Columbia",2024,"https://www.inaturalist.org/observations/220264524",4875498251,"Western toad",50.169911,-116.958386,0,0,-1407783.0627279,1356286.23336273
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220355421",4875066853,"Western toad",52.37917,-126.619195,0,0,-1955652.3680289,1777092.81886302
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220482999",4892201380,"Western toad",54.386938,-128.536087,0,0,-1994924.16309592,2037400.83512217
"Anaxyrus boreas (Baird & Girard, 1852)",191,"US","British Columbia",2024,"https://www.inaturalist.org/observations/220566928",4891932851,"Western toad",54.06437,-128.371254,0,0,-1997715.23293047,1998766.53154793
"Anaxyrus boreas (Baird & Girard, 1852)",338,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220593427",4891829480,"Western toad",54.387327,-128.524379,0,0,-1994219.55954163,2037196.85937924
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220712481",4892111378,"Western toad",54.386995,-128.536042,0,0,-1994919.29503037,2037406.09521803
"Anaxyrus boreas (Baird & Girard, 1852)",19,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220776073",4891948472,"Western toad",51.950687,-120.060888,0,0,-1559637.87031463,1607492.5025799
"Anaxyrus boreas (Baird & Girard, 1852)",128,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220920238",4892017785,"Western toad",54.689695,-127.046867,0,0,-1895730.77000125,2039878.53121286
"Anaxyrus boreas (Baird & Girard, 1852)",628,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220920407",4891819523,"Western toad",54.690842,-127.044517,0,0,-1895549.84193767,2039956.94924451
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220921825",4891976716,"Western toad",51.939124,-120.04866,0,0,-1559201.14923542,1605984.52707747
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/220994578",4892187551,"Western toad",49.594803,-119.502472,0,0,-1591921.39437763,1330850.38939097
"Anaxyrus boreas (Baird & Girard, 1852)",10,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221183888",4891929587,"Western toad",51.919383,-120.093762,0,0,-1562641.72188273,1604496.05760203
"Anaxyrus boreas (Baird & Girard, 1852)",5,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221184109",4892189156,"Western toad",51.930745,-120.103029,0,0,-1562896.05300299,1605932.86591442
"Anaxyrus boreas (Baird & Girard, 1852)",3,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221242669",4891649227,"Western toad",50.505722,-120.811513,0,0,-1650943.64981465,1456711.70796514
"Anaxyrus boreas (Baird & Girard, 1852)",4,"GB","British Columbia",2024,"https://www.inaturalist.org/observations/221446902",4891675917,"Western toad",50.127186,-122.934805,0,0,-1801006.92033119,1452608.85004969
"Anaxyrus boreas (Baird & Girard, 1852)",3,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221488686",4892072850,"Western toad",50.076947,-120.441912,0,0,-1639727.84419822,1401684.64028235
"Anaxyrus boreas (Baird & Girard, 1852)",9,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221505112",4892102668,"Western toad",49.347295,-124.742303,0,0,-1945612.93327794,1400637.58587651
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221622524",4901963709,"Western toad",50.559911,-121.342634,0,0,-1683769.15013571,1472185.41615902
"Anaxyrus boreas (Baird & Girard, 1852)",329,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/221687024",4892171835,"Western toad",53.073425,-122.44324,0,0,-1674201.99489836,1774354.30094631
"Anaxyrus boreas (Baird & Girard, 1852)",173,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221694810",4891742362,"Western toad",49.375617,-122.642911,0,0,-1806493.89564019,1362277.8427757
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/221715142",4891945419,"Western toad",54.033828,-122.84282,0,0,-1667684.00820911,1888489.98026495
"Anaxyrus boreas boreas",9,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221719018",4892055344,"Western toad",52.011954,-120.097312,0,0,-1560149.25407013,1615014.83866595
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/221831602",4891831464,"Western toad",53.424042,-122.5933,0,0,-1672172.54577462,1816163.3194609
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221928830",4946307716,"Western toad",52.062601,-120.171322,0,0,-1563345.78185893,1621955.14002461
"Anaxyrus boreas (Baird & Girard, 1852)",6,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221942839",4891750334,"Western toad",52.1007,-120.187391,0,0,-1563240.26293696,1626522.58462862
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221948807",4903844315,"Western toad",52.062508,-120.171212,0,0,-1563341.55979782,1621942.82275632
"Anaxyrus boreas (Baird & Girard, 1852)",225,"US","British Columbia",2024,"https://www.inaturalist.org/observations/221949384",4921706608,"Western toad",52.060676,-120.167471,0,0,-1563158.78562393,1621674.22866537
